"gene","target.u","comparison.u","target.sum","comparison.sum","log.target.u","log.comparison.u","pval","fc","fc.disp","target.sum.L","target.sum.R","target.sum.per.100k","target.sum.L.per.100k","target.sum.R.per.100k","fc.thresh","pval.thresh","amt.thresh","user.selected","expr.pass"
"Cpm",0.000139143218760807,1.33373333983406e-06,86,35,2.70805020110221,0,2.85610692200617e-107,2.70805020110221,15,68,105,13.4948743015226,10.6703657267853,16.4763000193008,TRUE,TRUE,TRUE,FALSE,TRUE
"Dock10",0.000141544675302594,1.89093596192618e-06,83,57,2.70805020110221,0,2.46918523585507e-93,2.70805020110221,15,66,101,13.0241228723997,10.3565314407034,15.848631447137,TRUE,TRUE,TRUE,FALSE,TRUE
"Dpy19l1",0.000286737147089337,1.39631000068626e-05,151,448,3.40119738166216,0.693147180559945,2.88427055131898e-100,2.70805020110221,15,127,176,23.694488599185,19.9284771662019,27.617417175209,TRUE,TRUE,TRUE,FALSE,TRUE
"Myrf",0.000135362982997118,5.722612090183e-07,81,17,2.70805020110221,0,5.66777092289882e-111,2.70805020110221,15,64,99,12.7102885863178,10.0426971546214,15.534797161055,TRUE,TRUE,TRUE,FALSE,TRUE
"Sulf2",0.000144579433861671,2.11521006932382e-06,83,99,2.70805020110221,0,1.78565134398884e-80,2.70805020110221,15,66,101,13.0241228723997,10.3565314407034,15.848631447137,TRUE,TRUE,TRUE,FALSE,TRUE
"Qk",0.00204685454351585,0.000125436454681568,1277,4643,5.32787616878958,2.63905732961526,0,2.68881883917432,14.7142857142857,1208,1347,200.383191663306,189.55590879348,211.367391676173,TRUE,TRUE,TRUE,FALSE,TRUE
"Pla2g16",0.000563404044524496,2.96099394595223e-05,395,1384,4.04305126783455,1.38629436111989,1.25285328149335e-236,2.65675690671466,14.25,357,434,61.9822715011792,56.0194200656227,68.1020400797767,TRUE,TRUE,TRUE,FALSE,TRUE
"Sec11c",0.00152807543825648,9.99311843789156e-05,1043,3170,5.03695260241363,2.39789527279837,0,2.63905732961526,14,980,1107,163.664580191721,153.778800180141,173.707277346343,TRUE,TRUE,TRUE,FALSE,TRUE
"Pde8a",0.000130827477348703,2.16939939244727e-06,89,82,2.63905732961526,0,7.09906495890871e-93,2.63905732961526,14,71,108,13.9656257306454,11.1411171559082,16.9470514484237,TRUE,TRUE,TRUE,FALSE,TRUE
"Prrg1",0.000132388161902017,1.82206371572581e-06,73,79,2.63905732961526,0,4.2579687377043e-73,2.63905732961526,14,57,90,11.4549514419901,8.94427715333472,14.1225428736864,TRUE,TRUE,TRUE,FALSE,TRUE
"Smim1",0.000127604015144092,4.34595581769541e-06,91,134,2.63905732961526,0,3.63728881115957e-82,2.63905732961526,14,73,110,14.2794600167274,11.4549514419901,17.2608857345056,TRUE,TRUE,TRUE,FALSE,TRUE
"S1pr5",0.00040444955389049,2.39556910390819e-05,287,493,3.71357206670431,1.09861228866811,4.82268054901183e-241,2.6149597780362,13.6666666666667,254,321,45.0352200527555,39.8569543324039,50.3704029161482,TRUE,TRUE,TRUE,FALSE,TRUE
"Cd9",0.00080300556259366,5.22673105792494e-05,522,2583,4.39444915467244,1.79175946922805,1.87793597906596e-250,2.60268968544438,13.5,478,567,81.9107486673812,75.0063943735789,88.9720201042244,TRUE,TRUE,TRUE,FALSE,TRUE
"Erbb2ip",0.000258933289942363,1.01891648047069e-05,144,381,3.29583686600433,0.693147180559945,2.644147785505e-101,2.60268968544438,13.5,121,168,22.5960685978983,18.9869743079562,26.3620800308813,TRUE,TRUE,TRUE,FALSE,TRUE
"Fgfr2",0.00026277422426513,1.01536967394153e-05,171,462,3.29583686600433,0.693147180559945,9.90054066483926e-119,2.60268968544438,13.5,146,197,26.8328314600042,22.9099028839802,30.9126771790691,TRUE,TRUE,TRUE,FALSE,TRUE
"Slc44a1",0.000659204314092219,3.70859641794354e-05,442,996,4.20469261939097,1.6094379124341,0,2.59525470695687,13.4,401,484,69.3573772241044,62.923774359425,75.9478972318247,TRUE,TRUE,TRUE,FALSE,TRUE
