"gene","target.u","comparison.u","target.sum","comparison.sum","log.target.u","log.comparison.u","pval","fc","fc.disp","target.sum.L","target.sum.R","target.sum.per.100k","target.sum.L.per.100k","target.sum.R.per.100k","fc.thresh","pval.thresh","amt.thresh","user.selected","expr.pass"
"2310067B10Rik",0.000122603058358113,1.3919807013907e-05,239,384,2.56494935746154,0.693147180559945,1.98331768871213e-103,1.87180217690159,6.5,209,270,12.817865637662,11.208928528332,14.4804339839696,TRUE,TRUE,TRUE,FALSE,TRUE
"Hecw1",0.000314466692656755,4.25667313355156e-05,617,936,3.46573590279973,1.6094379124341,7.93093437657257e-274,1.85629799036563,6.4,569,666,33.0904732152195,30.5161738402915,35.7184038271251,TRUE,TRUE,TRUE,FALSE,TRUE
"Cx3cl1",0.000176972712792502,2.2105154496015e-05,342,569,2.94443897916644,1.09861228866811,8.93501788284935e-144,1.84582669049833,6.33333333333333,306,379,18.3418830463615,16.4111585151656,20.3262388145351,TRUE,TRUE,TRUE,FALSE,TRUE
"Erc2",0.000182468075352295,1.98146953211613e-05,352,519,2.94443897916644,1.09861228866811,6.25144593888954e-160,1.84582669049833,6.33333333333333,316,389,18.8781954161382,16.9474708849422,20.8625511843118,TRUE,TRUE,TRUE,FALSE,TRUE
"Clec2l",0.000241929644292178,3.29785190578236e-05,455,990,3.2188758248682,1.38629436111989,6.21044059123003e-156,1.83258146374831,6.25,414,497,24.4022128248377,22.2033321087534,26.6547247778996,TRUE,TRUE,TRUE,FALSE,TRUE
"Cmip",0.000419966014880414,6.32376563396226e-05,780,1992,3.76120011569356,1.94591014905531,1.35654335649323e-230,1.81528996663825,6.14285714285714,726,835,41.8323648425789,38.936278045785,44.7820828763505,TRUE,TRUE,TRUE,FALSE,TRUE
"Pygo1",0.000476378907659987,6.64396338193315e-05,937,1751,3.89182029811063,2.07944154167984,0,1.81237875643079,6.125,877,997,50.2524690480724,47.0345948294124,53.4703432667323,TRUE,TRUE,TRUE,FALSE,TRUE
"Nefm",0.00186806930514544,0.000297223426843363,4181,7326,5.23644196282995,3.43398720448515,0,1.8024547583448,6.06451612903226,4055,4308,224.232201803619,217.474665944433,231.043368899782,TRUE,TRUE,TRUE,FALSE,TRUE
"Camk2n1",0.00253444201513252,0.000411795047022162,5105,9978,5.53733426701854,3.73766961828337,0,1.79966464873517,6.04761904761905,4966,5245,273.787464770981,266.332722831086,281.295837947854,TRUE,TRUE,TRUE,FALSE,TRUE
"Reps2",0.000230970787731092,3.1327189633458e-05,488,792,3.17805383034795,1.38629436111989,1.03651626319189e-207,1.79175946922806,6,445,532,26.1720436451007,23.865900455061,28.5318180721179,TRUE,TRUE,TRUE,FALSE,TRUE
"Snhg14",0.000411304680853264,6.33829129745446e-05,748,1466,3.73766961828337,1.94591014905531,3.55987132198688e-277,1.79175946922806,6,695,802,40.1161652592936,37.2737096994774,43.0122520560875,TRUE,TRUE,TRUE,FALSE,TRUE
"Adamts15",4.78445652941176e-05,5.08160000406636e-07,98,19,1.79175946922805,0,7.26793678684962e-90,1.79175946922805,6,79,118,5.2558612238112,4.23686772123556,6.3284859633645,TRUE,TRUE,TRUE,FALSE,TRUE
"Ankrd13b",0.000105759170989011,8.65351707478042e-06,207,199,2.484906649788,0.693147180559945,4.14263648115537e-119,1.79175946922805,6,179,236,11.1016660543767,9.59999141900208,12.656971926729,TRUE,TRUE,TRUE,FALSE,TRUE
"Cdh1",4.686559822883e-05,3.80135316363045e-07,86,10,1.79175946922805,0,1.4189467728095e-84,1.79175946922805,6,68,105,4.61228638007921,3.64692411448124,5.63127988265485,TRUE,TRUE,TRUE,FALSE,TRUE
"Cux2",0.000106518922023271,1.49229696040176e-05,207,362,2.484906649788,0.693147180559945,7.27216992053576e-85,1.79175946922805,6,179,236,11.1016660543767,9.59999141900208,12.656971926729,TRUE,TRUE,TRUE,FALSE,TRUE
"Gabra3",4.899101822883e-05,1.32567841993331e-06,104,55,1.79175946922805,0,5.30834959816612e-76,1.79175946922805,6,85,124,5.57764864567719,4.55865514310155,6.65027338523049,TRUE,TRUE,TRUE,FALSE,TRUE
"Gpr12",4.52567730058177e-05,2.91924605359467e-07,94,21,1.79175946922805,0,2.93666946498616e-84,1.79175946922805,6,75,113,5.04133627590054,4.0223427733249,6.06032977847618,TRUE,TRUE,TRUE,FALSE,TRUE
"Hipk2",0.000110364108623142,1.18430381085719e-05,219,366,2.484906649788,0.693147180559945,1.71425645004826e-92,1.79175946922805,6,190,248,11.7452408981087,10.1899350257564,13.300546770461,TRUE,TRUE,TRUE,FALSE,TRUE
"Il22",5.16232096380091e-05,2.29594209242843e-06,106,111,1.79175946922805,0,1.87063191109972e-59,1.79175946922805,6,86,127,5.68491111963252,4.61228638007921,6.81116709616349,TRUE,TRUE,TRUE,FALSE,TRUE
"Lbx1",4.83561954492566e-05,8.14465252927782e-08,91,4,1.79175946922805,0,1.5488438095744e-96,1.79175946922805,6,73,110,4.88044256496754,3.91508029936956,5.89943606754318,TRUE,TRUE,TRUE,FALSE,TRUE
"Plekha6",0.000114266598506787,7.49620854847105e-06,219,223,2.484906649788,0.693147180559945,1.49163915807975e-122,1.79175946922805,6,190,248,11.7452408981087,10.1899350257564,13.300546770461,TRUE,TRUE,TRUE,FALSE,TRUE
"RP24-68G17.4",4.98913160051713e-05,1.56789022649642e-06,82,45,1.79175946922805,0,1.379195393623e-59,1.79175946922805,6,65,100,4.39776143216855,3.48603040354824,5.36312369776653,TRUE,TRUE,TRUE,FALSE,TRUE
"Sema4g",0.000108564520277957,1.19063129213972e-05,216,324,2.484906649788,0.693147180559945,7.51899853182707e-98,1.79175946922805,6,188,245,11.5843471871757,10.0826725518011,13.139653059528,TRUE,TRUE,TRUE,FALSE,TRUE
"Slc6a7",4.59079439107951e-05,7.75034274764151e-07,97,36,1.79175946922805,0,3.10095264944502e-78,1.79175946922805,6,78,117,5.20222998683353,4.18323648425789,6.27485472638684,TRUE,TRUE,TRUE,FALSE,TRUE
"Sox11",4.5761585572075e-05,2.33563510023585e-06,83,70,1.79175946922805,0,1.20430812722948e-51,1.79175946922805,6,66,101,4.45139266914622,3.53966164052591,5.41675493474419,TRUE,TRUE,TRUE,FALSE,TRUE
"Trpc5",5.19240923723335e-05,7.18517662247885e-07,104,18,1.79175946922805,0,6.21948173689836e-97,1.79175946922805,6,85,124,5.57764864567719,4.55865514310155,6.65027338523049,TRUE,TRUE,TRUE,FALSE,TRUE
