"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"Positive Regulation Of Nucleobase Containing Compound Metabolic Process",0.344086021505376,0.437254901960784,0.447368421052632,0.742857142857143,-0.3,-0.3,0.530434782608696,0.56989247311828,-0.482051282051282,-0.466666666666667,0.426086956521739,0.774193548387097,0.7,0.423809523809524,-0.466666666666667,0.399099099099099,0.5,-0.233333333333333,0.607142857142857,-0.502380952380952,0.6,0.66231884057971,-0.633333333333333,-0.408333333333333,-0.366666666666667,0.492307692307692,-0.397278911564626,-0.475438596491228,-0.846666666666667,0.278378378378378,-0.4,-0.62280701754386,-0.491025641025641,-0.617948717948718,0.541935483870968,-0.633333333333333,-0.412121212121212,-0.591869918699187,-0.383333333333333,0.484496124031008,0.674509803921569,0.369369369369369,-0.631034482758621,0.411111111111111,0.482795698924731,0.437254901960784,0.508695652173913,-0.8,-0.271428571428571,-0.466666666666667,0.574193548387097,-0.633333333333333,-0.266666666666667,0.834782608695652,-0.57891156462585,-0.315503875968992,-0.576190476190476,0.435897435897436,-0.533333333333333,-0.485714285714286
"Positive Regulation Of Protein Metabolic Process",0.459459459459459,-0.677419354838709,0.327468230694037,-0.526209677419354,-0.741935483870967,-0.63763440860215,-0.903225806451612,0.284712482468443,-0.419354838709677,-0.796082949308755,0.62962962962963,-0.639784946236559,0.560117302052786,0.709677419354839,0.524492234169654,0.463225806451613,-0.678709677419354,0.5,-0.556451612903226,-0.709677419354838,0.552995391705069,-0.666666666666666,-0.551724137931034,-0.838709677419354,-0.868817204301075,0.535483870967742,-0.663082437275985,-0.709677419354838,0.724193548387097,0.729646697388633,0.352534562211982,-0.483870967741935,0.645161290322581,0.59046283309958,0.745967741935484,-0.290322580645161,-0.403225806451613,-0.761904761904761,0.290322580645161,-0.741935483870967,0.467741935483871,0.806451612903226,-0.451612903225806,-0.544665012406947,0.796594982078853,-0.357320099255583,-0.416422287390029,0.767741935483871,0.741935483870968,0.838709677419355,0.653225806451613,0.483870967741936,0.501075268817204,0.731566820276498,0.511921458625526,-0.484848484848485,0.908918406072106,0.645161290322581,0.746975806451613,0.635673624288425
"Positive Regulation Of Rna Metabolic Process",0.344086021505376,0.437254901960784,0.447368421052632,0.742857142857143,-0.3,-0.3,0.530434782608696,0.56989247311828,-0.482051282051282,-0.466666666666667,0.426086956521739,0.774193548387097,0.7,0.423809523809524,-0.466666666666667,0.399099099099099,0.5,-0.233333333333333,0.607142857142857,-0.502380952380952,0.6,0.66231884057971,-0.633333333333333,-0.408333333333333,-0.366666666666667,0.492307692307692,-0.397278911564626,-0.475438596491228,-0.846666666666667,0.278378378378378,-0.4,-0.62280701754386,-0.491025641025641,-0.617948717948718,0.541935483870968,-0.633333333333333,-0.412121212121212,-0.591869918699187,-0.383333333333333,0.484496124031008,0.674509803921569,0.369369369369369,-0.631034482758621,0.411111111111111,0.482795698924731,0.437254901960784,0.508695652173913,-0.8,-0.271428571428571,-0.466666666666667,0.574193548387097,-0.633333333333333,-0.266666666666667,0.834782608695652,-0.57891156462585,-0.315503875968992,-0.576190476190476,0.435897435897436,-0.533333333333333,-0.485714285714286
"Positive Regulation Of Signaling",0.724957555178268,-0.384707287933094,-0.347996089931574,-0.728739002932551,-0.934408602150537,-0.774193548387096,-0.384408602150537,-0.64,-0.402150537634409,-0.315412186379928,-0.806451612903225,-0.33276740237691,0.32258064516129,-0.511993382961125,0.404233870967742,-0.806451612903225,-0.64516129032258,0.573732718894009,-0.806451612903225,0.404233870967742,0.453510436432638,-0.416422287390029,-0.801075268817204,0.435897435897436,-0.553225806451613,0.493951612903226,-0.614193548387096,0.516129032258065,0.300509337860781,0.467741935483871,0.870967741935484,0.512406947890819,-0.62442396313364,-0.612903225806451,0.936491935483871,0.580645161290323,-0.548387096774193,0.548387096774194,0.290322580645161,-0.64516129032258,0.656891495601173,-0.523297491039426,0.466073414905451,0.580645161290323,0.774193548387097,0.599078341013825,0.593189964157706,0.501075268817204,-0.445639187574671,-0.225806451612903,0.774193548387097,0.767990074441687,0.891891891891892,0.838709677419355,-0.683111954459203,0.638709677419355,0.891891891891892,-0.502546689303905,-0.602150537634408,0.709677419354839
"Positive Regulation Of Transport",0.71875,-0.599431818181818,0.40625,0.78125,0.53125,0.465909090909091,0.730654761904762,0.78125,-0.485991379310345,0.741666666666667,0.76875,0.770833333333333,0.566666666666667,0.696022727272727,-0.53125,-0.5625,0.6875,-0.625,0.525,0.5625,0.810855263157895,0.944444444444444,0.65625,0.71875,0.40625,0.53125,0.53125,0.53125,-0.8,0.279411764705882,0.5,-0.490808823529412,-0.666666666666667,-0.544642857142857,-0.645833333333333,-0.625,-0.5625,-0.525297619047619,-0.802083333333333,0.770833333333333,0.71875,-0.28125,-0.6875,0.375,-0.78125,0.416666666666667,0.589673913043478,-0.670955882352941,-0.40625,-0.8,0.447916666666667,-0.941176470588235,-0.64,0.857638888888889,-0.9375,0.51875,-0.629464285714286,-0.55,-0.8125,-0.68125
"Post Golgi Vesicle Mediated Transport",-0.354838709677419,-0.407258064516129,0.634408602150538,-0.774193548387096,0.462701612903226,-0.755376344086021,-0.715370018975332,-0.792114695340501,0.870967741935484,0.488479262672811,-0.870967741935483,0.490015360983103,-0.704584040747029,-0.96774193548387,-0.432258064516129,-0.799999999999999,-0.540135033758439,0.555178268251273,-0.663082437275985,-0.580645161290322,-0.852770885028949,-0.870967741935483,-0.444022770398482,-0.425115207373272,-0.460829493087557,0.474193548387097,-0.516129032258064,-0.439665471923536,0.417888563049853,-0.677419354838709,-0.516129032258064,0.493951612903226,-0.774193548387096,-0.446051167964405,1,-0.533660589060308,-0.518026565464895,-0.387096774193548,-0.517972350230414,-0.806451612903225,0.515151515151515,-0.741935483870967,-0.442514474772539,-0.385199240986717,-0.903225806451612,-0.64516129032258,-0.455334987593052,0.421935483870968,-0.677419354838709,-0.498924731182795,-0.604301075268817,0.524423963133641,-0.460829493087557,-0.741935483870967,-0.659574468085106,-0.464690496948561,-0.839950372208436,-0.677419354838709,-0.452346041055718,-0.411568409343715
"Presynapse",0.258064516129032,-0.40104620749782,0.290322580645161,0.835253456221198,0.459459459459459,0.319243604004449,-0.649560117302052,0.588709677419355,-0.87399193548387,-0.392706872370266,-0.396195202646815,0.264784946236559,-0.384707287933094,0.403225806451613,0.418406072106262,-0.718637992831541,0.585253456221198,-0.338709677419355,0.653225806451613,0.412634408602151,0.592165898617512,0.708333333333333,-0.666666666666666,-0.5,0.481451612903226,-0.649560117302052,0.577880184331797,0.583126550868486,0.390681003584229,0.399193548387097,0.46384872080089,0.32741935483871,0.610752688172043,-0.612903225806451,0.568439407149085,0.419354838709678,0.646697388632873,0.689303904923599,-0.451612903225806,0.872983870967742,0.570967741935484,-0.451612903225806,-0.774193548387096,-0.429677419354838,-0.422287390029325,0.463594470046083,0.879506641366224,0.438330170777989,-0.47394540942928,-0.679073614557485,0.566666666666667,-0.727272727272727,-0.432432432432432,0.56989247311828,-0.516129032258064,-0.667931688804553,-0.445967741935484,-0.666666666666666,-0.62126642771804,-0.548387096774193
"Programmed Cell Death",0.726973684210526,-0.670955882352941,0.525,-0.834821428571429,-0.90625,-0.75,-0.71875,-0.888888888888889,-0.674342105263158,-0.625,-0.8125,-0.645833333333333,0.35,0.46625,0.770833333333333,-0.78125,-0.625,0.607638888888889,-0.78125,-0.75,0.5,-0.675,-0.727272727272727,-0.727272727272727,-0.90625,0.5,-0.416666666666667,0.307565789473684,0.690340909090909,0.584134615384615,0.84375,0.619318181818182,-0.541666666666667,-0.59375,0.96875,0.625,-0.573863636363636,0.53125,-0.71875,-0.625,0.84375,-0.56875,-0.28125,0.696022727272727,0.90625,0.550480769230769,-0.4375,0.584134615384615,-0.475,0.625,0.78125,0.875,1,0.8125,-0.59375,0.700892857142857,0.80952380952381,-0.541666666666667,0.4375,0.90625
"Proteasomal Protein Catabolic Process",0.428453267162945,-0.709677419354838,-0.556451612903226,0.663594470046083,-0.709677419354838,0.68,-0.316970546984572,-0.800248138957816,0.471198156682028,-0.728739002932551,0.650853889943074,0.535980148883375,0.666199158485274,0.653846153846154,0.447368421052632,0.774193548387097,0.539170506912442,-0.453510436432637,0.67741935483871,-0.269677419354839,0.52073732718894,0.751710654936461,0.729646697388633,-0.741935483870967,-0.297043010752688,-0.666666666666666,-0.451612903225806,-0.612903225806451,0.539784946236559,0.645161290322581,-0.32258064516129,-0.935483870967741,0.708333333333333,-0.422287390029325,-0.728110599078341,-0.741935483870967,0.512406947890819,0.354838709677419,-0.466893039049236,0.511921458625526,-0.580645161290322,0.817836812144213,-0.69106699751861,-0.756097560975609,0.741935483870968,-0.483870967741935,-0.615384615384615,0.452725250278087,0.67741935483871,-0.467741935483871,-0.431451612903226,-0.643758765778401,-0.718637992831541,0.306451612903226,0.354838709677419,0.471198156682028,0.666199158485274,0.612903225806452,-0.335685483870968,-0.354838709677419
"Proteasome Mediated Ubiquitin Dependent Protein Catabolic Process",-0.571428571428571,-0.6875,-0.8125,0.684027777777778,-0.8125,0.5625,-0.422697368421053,-0.84375,-0.34375,-0.834821428571429,0.65,0.46875,0.875,0.772727272727273,0.772727272727273,0.90625,-0.65625,0.415178571428571,0.71875,0.459558823529412,0.5375,0.65625,0.76875,-0.90625,-0.689903846153846,0.40625,-0.4375,-0.6875,-0.5,0.639705882352941,-0.454861111111111,-0.941176470588235,-0.40625,-0.46875,-0.670955882352941,-0.71875,0.6875,0.375,-0.40625,-0.59375,-0.65625,0.9375,-0.53125,-1,0.71875,-0.59375,-0.695652173913043,0.770833333333333,0.6875,0.741666666666667,-0.479166666666667,-0.675,-0.68125,0.658653846153846,0.46625,0.493055555555556,0.875,0.6875,0.525,0.494047619047619
"Protein Catabolic Process",0.428453267162945,-0.709677419354838,-0.556451612903226,0.663594470046083,-0.709677419354838,0.68,-0.316970546984572,-0.800248138957816,0.471198156682028,-0.728739002932551,0.650853889943074,0.535980148883375,0.666199158485274,0.653846153846154,0.447368421052632,0.774193548387097,0.539170506912442,-0.453510436432637,0.67741935483871,-0.269677419354839,0.52073732718894,0.751710654936461,0.729646697388633,-0.741935483870967,-0.297043010752688,-0.666666666666666,-0.451612903225806,-0.612903225806451,0.539784946236559,0.645161290322581,-0.32258064516129,-0.935483870967741,0.708333333333333,-0.422287390029325,-0.728110599078341,-0.741935483870967,0.512406947890819,0.354838709677419,-0.466893039049236,0.511921458625526,-0.580645161290322,0.817836812144213,-0.69106699751861,-0.756097560975609,0.741935483870968,-0.483870967741935,-0.615384615384615,0.452725250278087,0.67741935483871,-0.467741935483871,-0.431451612903226,-0.643758765778401,-0.718637992831541,0.306451612903226,0.354838709677419,0.471198156682028,0.666199158485274,0.612903225806452,-0.335685483870968,-0.354838709677419
"Protein Containing Complex Binding",0.436185133239832,0.474193548387097,-0.677419354838709,-0.870967741935483,-0.455334987593052,-0.976702508960573,-0.663082437275985,-0.741935483870967,-0.806451612903225,-0.387096774193548,-0.774193548387096,-0.703225806451612,-0.999999999999999,-1.03225806451613,-0.569892473118279,-0.448924731182795,-0.935483870967741,-0.857142857142857,-0.806451612903225,-0.903225806451612,-0.96774193548387,-0.774193548387096,-0.456011730205278,-0.490591397849462,-0.392258064516129,-0.392258064516129,0.612903225806452,-0.490591397849462,0.486559139784946,-0.451612903225806,0.817836812144213,0.512333965844402,-0.774193548387096,-0.460829493087557,0.903225806451613,0.50140252454418,-0.827489481065918,0.634408602150538,0.50140252454418,-0.717121588089329,-0.536098310291858,-0.709677419354838,-0.422501966955153,0.586206896551724,-0.827489481065918,0.539589442815249,0.515180265654649,-0.395894428152493,-0.451612903225806,-0.444022770398482,-0.78763440860215,-0.455334987593052,-0.73697270471464,-0.806451612903225,-0.502846299810246,-0.476702508960573,-0.389400921658986,-0.677419354838709,0.42008797653959,0.419354838709677
"Protein Containing Complex Organization",-0.709677419354838,0.501466275659824,0.27134724857685,-0.667741935483871,0.556658395368073,-0.387096774193548,-0.663082437275985,-0.826302729528535,0.548387096774194,0.43424317617866,-0.935483870967741,0.385398981324278,-0.816226783968719,-0.806451612903225,-0.407258064516129,-0.543293718166383,-0.602150537634408,-0.694497153700189,0.36989247311828,0.870967741935484,-1.03225806451613,-0.672043010752688,-0.469758064516129,0.419354838709677,0.51705069124424,-0.482258064516129,0.774193548387097,0.549235993208829,-0.389400921658986,-0.799999999999999,-0.715542521994134,-0.402628434886499,-0.715370018975332,-0.485768500948766,0.806451612903226,-0.491717523975588,-0.53763440860215,0.390681003584229,-0.491717523975588,-0.827489481065918,-0.806451612903225,-0.741935483870967,-0.532258064516129,-0.653225806451612,-0.717121588089329,-0.703225806451612,0.549235993208829,-0.41321044546851,-0.785923753665689,-0.594020456333595,-0.806451612903225,-0.439665471923536,-0.385199240986717,-0.709677419354838,-0.517106549364613,-0.579928315412186,-0.675953079178885,-0.865591397849462,-0.573781743308167,-0.439665471923536
"Protein Modification By Small Protein Conjugation",0.394308943089431,-0.375,-0.524137931034483,0.666666666666667,-0.6,0.607142857142857,-0.3,-0.527777777777778,0.35,-0.466666666666667,0.427272727272727,0.3,0.417204301075269,0.485714285714286,0.447368421052632,0.7,-0.363636363636363,0.408333333333333,0.494252873563218,0.491869918699187,0.475675675675676,0.617948717948718,0.868421052631579,-0.7125,-0.541666666666667,-0.516129032258065,-0.466666666666667,-0.687878787878788,0.3,0.589855072463768,-0.541666666666667,-0.591666666666667,0.607142857142857,-0.421212121212121,-0.806976744186046,-0.377777777777778,0.495238095238095,0.366666666666667,0.324242424242424,-0.36140350877193,-0.660919540229885,0.81304347826087,-0.51875,-0.563636363636363,0.513821138211382,-0.5,-0.676923076923077,0.441025641025641,0.7,-0.36140350877193,-0.639784946236559,-0.629885057471264,-0.76969696969697,-0.417647058823529,0.410526315789474,-0.456410256410256,0.58,0.633333333333333,0.391472868217054,-0.312121212121212
"Protein Modification By Small Protein Conjugation Or Removal",0.394308943089431,-0.375,-0.524137931034483,0.666666666666667,-0.6,0.607142857142857,-0.3,-0.527777777777778,0.35,-0.466666666666667,0.427272727272727,0.3,0.417204301075269,0.485714285714286,0.447368421052632,0.7,-0.363636363636363,0.408333333333333,0.494252873563218,0.491869918699187,0.475675675675676,0.617948717948718,0.868421052631579,-0.7125,-0.541666666666667,-0.516129032258065,-0.466666666666667,-0.687878787878788,0.3,0.589855072463768,-0.541666666666667,-0.591666666666667,0.607142857142857,-0.421212121212121,-0.806976744186046,-0.377777777777778,0.495238095238095,0.366666666666667,0.324242424242424,-0.36140350877193,-0.660919540229885,0.81304347826087,-0.51875,-0.563636363636363,0.513821138211382,-0.5,-0.676923076923077,0.441025641025641,0.7,-0.36140350877193,-0.639784946236559,-0.629885057471264,-0.76969696969697,-0.417647058823529,0.410526315789474,-0.456410256410256,0.58,0.633333333333333,0.391472868217054,-0.312121212121212
"Protein Polymerization",-0.6875,-0.53125,-0.65625,-0.96875,-0.53125,-0.5625,-0.78125,-0.90625,-0.53125,-0.53125,-0.90625,-0.65625,-0.96875,-1,-0.53125,-0.53125,-0.9375,-0.53125,-0.78125,-0.53125,-1.03125,-0.84375,-0.53125,-0.53125,-0.53125,-0.53125,-0.53125,-0.53125,-0.53125,-0.6875,-0.53125,-0.53125,-0.78125,-0.53125,-0.53125,-0.53125,-0.875,-0.53125,-0.53125,-0.875,-0.78125,-0.71875,-0.53125,-0.53125,-0.875,-0.65625,-0.53125,-0.53125,-0.65625,-0.53125,-0.875,-0.53125,-0.53125,-0.875,-0.53125,-0.53125,-0.53125,-0.65625,-0.53125,-0.53125
"Protein Polyubiquitination",0.700892857142857,0.597222222222222,-0.68125,0.65625,-0.71875,-0.5,0.6875,-0.56875,-0.34375,0.607638888888889,0.392857142857143,-0.40625,0.589673913043478,0.653846153846154,1,0.78125,-0.78125,0.875,0.549632352941177,0.84375,0.819852941176471,0.559210526315789,1,-0.798076923076923,-0.875,-0.625,0.5625,-0.90625,-0.625,0.803571428571429,-0.875,0.515151515151515,-0.625,-0.96875,-0.9375,0.696022727272727,0.78125,0.40625,0.643092105263158,-0.851102941176471,-0.715277777777778,0.875,-0.38125,-0.533333333333333,-0.34375,-0.5,-0.9375,0.8125,0.6875,0.51875,-0.71875,-0.71875,-0.90625,-0.732142857142857,-0.454861111111111,-0.875,-0.5625,0.65625,0.423611111111111,-0.59375
"Proteolysis",0.394308943089431,-0.375,-0.524137931034483,0.666666666666667,-0.6,0.607142857142857,-0.3,-0.527777777777778,0.35,-0.466666666666667,0.427272727272727,0.3,0.417204301075269,0.485714285714286,0.447368421052632,0.7,-0.363636363636363,0.408333333333333,0.494252873563218,0.491869918699187,0.475675675675676,0.617948717948718,0.868421052631579,-0.7125,-0.541666666666667,-0.516129032258065,-0.466666666666667,-0.687878787878788,0.3,0.589855072463768,-0.541666666666667,-0.591666666666667,0.607142857142857,-0.421212121212121,-0.806976744186046,-0.377777777777778,0.495238095238095,0.366666666666667,0.324242424242424,-0.36140350877193,-0.660919540229885,0.81304347826087,-0.51875,-0.563636363636363,0.513821138211382,-0.5,-0.676923076923077,0.441025641025641,0.7,-0.36140350877193,-0.639784946236559,-0.629885057471264,-0.76969696969697,-0.417647058823529,0.410526315789474,-0.456410256410256,0.58,0.633333333333333,0.391472868217054,-0.312121212121212
"Receptor Internalization",0.5625,0.78125,0.6875,0.71875,0.909926470588235,-0.28125,1,0.75,0.643092105263158,0.90625,-0.625,0.6875,0.653846153846154,0.909926470588235,0.4375,-0.6875,0.6875,-0.65625,-0.40625,0.5625,0.635416666666667,-0.5625,0.65625,0.684027777777778,-0.5625,0.68,-0.485991379310345,0.6875,-0.8125,-0.65625,-0.761029411764706,-0.34375,-0.615384615384615,-0.870833333333333,-0.59375,0.447916666666667,0.78125,0.424768518518518,-0.851102941176471,0.59375,0.625,-0.573863636363636,0.34375,-0.625,-0.78125,-0.53125,0.336805555555556,-0.40625,-0.71875,-0.65625,-0.420454545454545,-0.721590909090909,-0.497159090909091,0.78125,-0.84375,0.385416666666667,-0.802083333333333,-0.78125,-0.888888888888889,-0.625
"Receptor Mediated Endocytosis",0.5625,0.78125,0.6875,0.71875,0.909926470588235,-0.28125,1,0.75,0.643092105263158,0.90625,-0.625,0.6875,0.653846153846154,0.909926470588235,0.4375,-0.6875,0.6875,-0.65625,-0.40625,0.5625,0.635416666666667,-0.5625,0.65625,0.684027777777778,-0.5625,0.68,-0.485991379310345,0.6875,-0.8125,-0.65625,-0.761029411764706,-0.34375,-0.615384615384615,-0.870833333333333,-0.59375,0.447916666666667,0.78125,0.424768518518518,-0.851102941176471,0.59375,0.625,-0.573863636363636,0.34375,-0.625,-0.78125,-0.53125,0.336805555555556,-0.40625,-0.71875,-0.65625,-0.420454545454545,-0.721590909090909,-0.497159090909091,0.78125,-0.84375,0.385416666666667,-0.802083333333333,-0.78125,-0.888888888888889,-0.625
